id,air_temperature,relative_humidity,created,start_time,end_time,created_az,start_time_az,end_time_az
154753715,305.968499999999,10.5830666666667,2018-05-18T20:09:34Z,2017-10-12T19:40:00Z,2017-10-12T19:45:00Z,2018-05-18 13:09:34-07:00,2017-10-12 12:40:00-07:00,2017-10-12 12:45:00-07:00
154753716,305.928233333333,10.040333333333301,2018-05-18T20:09:34Z,2017-10-12T19:45:00Z,2017-10-12T19:50:00Z,2018-05-18 13:09:34-07:00,2017-10-12 12:45:00-07:00,2017-10-12 12:50:00-07:00
154753717,306.01243333333304,9.77986666666666,2018-05-18T20:09:34Z,2017-10-12T19:50:00Z,2017-10-12T19:55:00Z,2018-05-18 13:09:34-07:00,2017-10-12 12:50:00-07:00,2017-10-12 12:55:00-07:00
154753718,306.1324,9.60736666666667,2018-05-18T20:09:34Z,2017-10-12T19:55:00Z,2017-10-12T20:00:00Z,2018-05-18 13:09:34-07:00,2017-10-12 12:55:00-07:00,2017-10-12 13:00:00-07:00
154753719,306.461566666666,8.35204666666667,2018-05-18T20:09:34Z,2017-10-12T20:00:00Z,2017-10-12T20:05:00Z,2018-05-18 13:09:34-07:00,2017-10-12 13:00:00-07:00,2017-10-12 13:05:00-07:00
154753720,306.64183333333403,6.657526666666679,2018-05-18T20:09:34Z,2017-10-12T20:05:00Z,2017-10-12T20:10:00Z,2018-05-18 13:09:34-07:00,2017-10-12 13:05:00-07:00,2017-10-12 13:10:00-07:00
154753721,307.072766666667,6.61428666666669,2018-05-18T20:09:34Z,2017-10-12T20:10:00Z,2017-10-12T20:15:00Z,2018-05-18 13:09:34-07:00,2017-10-12 13:10:00-07:00,2017-10-12 13:15:00-07:00
154753722,306.891266666667,7.245056666666651,2018-05-18T20:09:34Z,2017-10-12T20:15:00Z,2017-10-12T20:20:00Z,2018-05-18 13:09:34-07:00,2017-10-12 13:15:00-07:00,2017-10-12 13:20:00-07:00
154753723,299.59915139342496,19.5435960331412,2018-05-18T20:09:39Z,2017-10-12T20:20:00Z,2017-10-12T20:25:00Z,2018-05-18 13:09:39-07:00,2017-10-12 13:20:00-07:00,2017-10-12 13:25:00-07:00
154753724,308.1526007326,7.521549450549441,2018-05-18T20:09:39Z,2017-10-12T23:30:00Z,2017-10-12T23:35:00Z,2018-05-18 13:09:39-07:00,2017-10-12 16:30:00-07:00,2017-10-12 16:35:00-07:00
154753725,307.7962,7.5355633333333305,2018-05-18T20:09:39Z,2017-10-12T23:35:00Z,2017-10-12T23:40:00Z,2018-05-18 13:09:39-07:00,2017-10-12 16:35:00-07:00,2017-10-12 16:40:00-07:00
154753726,307.716566666667,7.91737,2018-05-18T20:09:39Z,2017-10-12T23:40:00Z,2017-10-12T23:45:00Z,2018-05-18 13:09:39-07:00,2017-10-12 16:40:00-07:00,2017-10-12 16:45:00-07:00
154753727,307.41233333333196,8.00149333333333,2018-05-18T20:09:39Z,2017-10-12T23:45:00Z,2017-10-12T23:50:00Z,2018-05-18 13:09:39-07:00,2017-10-12 16:45:00-07:00,2017-10-12 16:50:00-07:00
154753728,307.219133333333,7.967379999999981,2018-05-18T20:09:39Z,2017-10-12T23:50:00Z,2017-10-12T23:55:00Z,2018-05-18 13:09:39-07:00,2017-10-12 16:50:00-07:00,2017-10-12 16:55:00-07:00
154753729,307.283333333334,8.13781666666667,2018-05-18T20:09:39Z,2017-10-12T23:55:00Z,2017-10-13T00:00:00Z,2018-05-18 13:09:39-07:00,2017-10-12 16:55:00-07:00,2017-10-12 17:00:00-07:00
154753730,307.31736486486403,7.99368243243242,2018-05-18T20:09:39Z,2017-10-13T00:00:00Z,2017-10-13T00:05:00Z,2018-05-18 13:09:39-07:00,2017-10-12 17:00:00-07:00,2017-10-12 17:05:00-07:00
154753731,307.251700000001,8.07442999999999,2018-05-18T20:09:39Z,2017-10-13T00:05:00Z,2017-10-13T00:10:00Z,2018-05-18 13:09:39-07:00,2017-10-12 17:05:00-07:00,2017-10-12 17:10:00-07:00
154753732,307.104300000001,8.45070000000001,2018-05-18T20:09:39Z,2017-10-13T00:10:00Z,2017-10-13T00:15:00Z,2018-05-18 13:09:39-07:00,2017-10-12 17:10:00-07:00,2017-10-12 17:15:00-07:00
154753733,306.74453333333196,8.99203333333331,2018-05-18T20:09:39Z,2017-10-13T00:15:00Z,2017-10-13T00:20:00Z,2018-05-18 13:09:39-07:00,2017-10-12 17:15:00-07:00,2017-10-12 17:20:00-07:00
154753734,306.492933333334,9.25779999999999,2018-05-18T20:09:39Z,2017-10-13T00:20:00Z,2017-10-13T00:25:00Z,2018-05-18 13:09:39-07:00,2017-10-12 17:20:00-07:00,2017-10-12 17:25:00-07:00
154753735,306.207533333332,9.46123333333334,2018-05-18T20:09:39Z,2017-10-13T00:25:00Z,2017-10-13T00:30:00Z,2018-05-18 13:09:39-07:00,2017-10-12 17:25:00-07:00,2017-10-12 17:30:00-07:00
154753736,287.88448595722804,42.3121669672762,2018-05-18T20:09:43Z,2017-10-13T00:30:00Z,2017-10-13T00:35:00Z,2018-05-18 13:09:43-07:00,2017-10-12 17:30:00-07:00,2017-10-12 17:35:00-07:00
154753737,298.248113207547,15.6344811320755,2018-05-18T20:09:43Z,2017-10-13T02:35:00Z,2017-10-13T02:40:00Z,2018-05-18 13:09:43-07:00,2017-10-12 19:35:00-07:00,2017-10-12 19:40:00-07:00
154753738,297.8928,15.7152,2018-05-18T20:09:43Z,2017-10-13T02:40:00Z,2017-10-13T02:45:00Z,2018-05-18 13:09:43-07:00,2017-10-12 19:40:00-07:00,2017-10-12 19:45:00-07:00
154753739,297.61613333333304,15.3205,2018-05-18T20:09:43Z,2017-10-13T02:45:00Z,2017-10-13T02:50:00Z,2018-05-18 13:09:43-07:00,2017-10-12 19:45:00-07:00,2017-10-12 19:50:00-07:00
154753740,297.21946666666696,14.5128999999999,2018-05-18T20:09:43Z,2017-10-13T02:50:00Z,2017-10-13T02:55:00Z,2018-05-18 13:09:43-07:00,2017-10-12 19:50:00-07:00,2017-10-12 19:55:00-07:00
154753741,296.904033333333,15.8068,2018-05-18T20:09:43Z,2017-10-13T02:55:00Z,2017-10-13T03:00:00Z,2018-05-18 13:09:43-07:00,2017-10-12 19:55:00-07:00,2017-10-12 20:00:00-07:00
154753742,297.110833333333,18.495166666666698,2018-05-18T20:09:43Z,2017-10-13T03:00:00Z,2017-10-13T03:05:00Z,2018-05-18 13:09:43-07:00,2017-10-12 20:00:00-07:00,2017-10-12 20:05:00-07:00
154753743,297.42693333333403,19.2340666666667,2018-05-18T20:09:43Z,2017-10-13T03:05:00Z,2017-10-13T03:10:00Z,2018-05-18 13:09:43-07:00,2017-10-12 20:05:00-07:00,2017-10-12 20:10:00-07:00
154753744,297.42256666666697,19.1504,2018-05-18T20:09:43Z,2017-10-13T03:10:00Z,2017-10-13T03:15:00Z,2018-05-18 13:09:43-07:00,2017-10-12 20:10:00-07:00,2017-10-12 20:15:00-07:00
154753745,297.388633333334,18.9553,2018-05-18T20:09:43Z,2017-10-13T03:15:00Z,2017-10-13T03:20:00Z,2018-05-18 13:09:43-07:00,2017-10-12 20:15:00-07:00,2017-10-12 20:20:00-07:00
154753746,297.451433333333,18.6848666666667,2018-05-18T20:09:43Z,2017-10-13T03:20:00Z,2017-10-13T03:25:00Z,2018-05-18 13:09:43-07:00,2017-10-12 20:20:00-07:00,2017-10-12 20:25:00-07:00
154753747,297.593479729731,18.0991891891892,2018-05-18T20:09:43Z,2017-10-13T03:25:00Z,2017-10-13T03:30:00Z,2018-05-18 13:09:43-07:00,2017-10-12 20:25:00-07:00,2017-10-12 20:30:00-07:00
154753748,297.57283333333197,17.813933333333303,2018-05-18T20:09:43Z,2017-10-13T03:30:00Z,2017-10-13T03:35:00Z,2018-05-18 13:09:43-07:00,2017-10-12 20:30:00-07:00,2017-10-12 20:35:00-07:00
154753755,295.09524996183103,27.2735064112359,2018-05-18T20:10:17Z,2017-10-13T03:35:00Z,2017-10-13T03:40:00Z,2018-05-18 13:10:17-07:00,2017-10-12 20:35:00-07:00,2017-10-12 20:40:00-07:00
154753756,292.020328947369,32.2544736842105,2018-05-18T20:10:17Z,2017-10-13T05:40:00Z,2017-10-13T05:45:00Z,2018-05-18 13:10:17-07:00,2017-10-12 22:40:00-07:00,2017-10-12 22:45:00-07:00
154753757,292.48183333333304,28.695333333333302,2018-05-18T20:10:17Z,2017-10-13T05:45:00Z,2017-10-13T05:50:00Z,2018-05-18 13:10:17-07:00,2017-10-12 22:45:00-07:00,2017-10-12 22:50:00-07:00
154753758,292.903200000001,27.031999999999996,2018-05-18T20:10:17Z,2017-10-13T05:50:00Z,2017-10-13T05:55:00Z,2018-05-18 13:10:17-07:00,2017-10-12 22:50:00-07:00,2017-10-12 22:55:00-07:00
154753759,292.70666666666597,27.8742666666667,2018-05-18T20:10:17Z,2017-10-13T05:55:00Z,2017-10-13T06:00:00Z,2018-05-18 13:10:17-07:00,2017-10-12 22:55:00-07:00,2017-10-12 23:00:00-07:00
154753760,292.535566666666,29.147566666666698,2018-05-18T20:10:17Z,2017-10-13T06:00:00Z,2017-10-13T06:05:00Z,2018-05-18 13:10:17-07:00,2017-10-12 23:00:00-07:00,2017-10-12 23:05:00-07:00
154753761,292.196366666666,30.134266666666697,2018-05-18T20:10:17Z,2017-10-13T06:05:00Z,2017-10-13T06:10:00Z,2018-05-18 13:10:17-07:00,2017-10-12 23:05:00-07:00,2017-10-12 23:10:00-07:00
154753762,292.493966666667,29.3607333333333,2018-05-18T20:10:17Z,2017-10-13T06:10:00Z,2017-10-13T06:15:00Z,2018-05-18 13:10:17-07:00,2017-10-12 23:10:00-07:00,2017-10-12 23:15:00-07:00
154753763,292.617499999999,28.510833333333302,2018-05-18T20:10:17Z,2017-10-13T06:15:00Z,2017-10-13T06:20:00Z,2018-05-18 13:10:17-07:00,2017-10-12 23:15:00-07:00,2017-10-12 23:20:00-07:00
154753764,292.530966666667,29.101866666666698,2018-05-18T20:10:17Z,2017-10-13T06:20:00Z,2017-10-13T06:25:00Z,2018-05-18 13:10:17-07:00,2017-10-12 23:20:00-07:00,2017-10-12 23:25:00-07:00
154753765,292.936933333334,29.1048333333333,2018-05-18T20:10:17Z,2017-10-13T06:25:00Z,2017-10-13T06:30:00Z,2018-05-18 13:10:17-07:00,2017-10-12 23:25:00-07:00,2017-10-12 23:30:00-07:00
154753766,292.925266666668,29.7581666666667,2018-05-18T20:10:17Z,2017-10-13T06:30:00Z,2017-10-13T06:35:00Z,2018-05-18 13:10:17-07:00,2017-10-12 23:30:00-07:00,2017-10-12 23:35:00-07:00
154753767,293.01516666666697,29.5712,2018-05-18T20:10:17Z,2017-10-13T06:35:00Z,2017-10-13T06:40:00Z,2018-05-18 13:10:17-07:00,2017-10-12 23:35:00-07:00,2017-10-12 23:40:00-07:00
154753774,299.134471712559,18.9220624354833,2018-05-18T20:10:56Z,2017-10-13T06:40:00Z,2017-10-13T06:45:00Z,2018-05-18 13:10:56-07:00,2017-10-12 23:40:00-07:00,2017-10-12 23:45:00-07:00
154753775,292.711649831649,30.509292929292897,2018-05-18T20:10:56Z,2017-10-13T06:45:00Z,2017-10-13T06:50:00Z,2018-05-18 13:10:56-07:00,2017-10-12 23:45:00-07:00,2017-10-12 23:50:00-07:00
154753776,292.812408026756,30.4902675585285,2018-05-18T20:10:56Z,2017-10-13T06:50:00Z,2017-10-13T06:55:00Z,2018-05-18 13:10:56-07:00,2017-10-12 23:50:00-07:00,2017-10-12 23:55:00-07:00
154753777,292.701199999999,30.213533333333398,2018-05-18T20:10:56Z,2017-10-13T06:55:00Z,2017-10-13T07:00:00Z,2018-05-18 13:10:56-07:00,2017-10-12 23:55:00-07:00,2017-10-13 00:00:00-07:00
154753778,291.83863333333403,33.3661,2018-05-18T20:10:56Z,2017-10-13T07:00:00Z,2017-10-13T07:05:00Z,2018-05-18 13:10:56-07:00,2017-10-13 00:00:00-07:00,2017-10-13 00:05:00-07:00
154753779,291.042333333334,35.4889333333333,2018-05-18T20:10:56Z,2017-10-13T07:05:00Z,2017-10-13T07:10:00Z,2018-05-18 13:10:56-07:00,2017-10-13 00:05:00-07:00,2017-10-13 00:10:00-07:00
154753780,290.465,32.5012666666667,2018-05-18T20:10:56Z,2017-10-13T07:10:00Z,2017-10-13T07:15:00Z,2018-05-18 13:10:56-07:00,2017-10-13 00:10:00-07:00,2017-10-13 00:15:00-07:00
154753781,290.6734,34.1124,2018-05-18T20:10:56Z,2017-10-13T07:15:00Z,2017-10-13T07:20:00Z,2018-05-18 13:10:56-07:00,2017-10-13 00:15:00-07:00,2017-10-13 00:20:00-07:00
154753782,291.668633333334,30.718633333333397,2018-05-18T20:10:56Z,2017-10-13T07:20:00Z,2017-10-13T07:25:00Z,2018-05-18 13:10:56-07:00,2017-10-13 00:20:00-07:00,2017-10-13 00:25:00-07:00
154753783,292.00153333333304,29.7981,2018-05-18T20:10:56Z,2017-10-13T07:25:00Z,2017-10-13T07:30:00Z,2018-05-18 13:10:56-07:00,2017-10-13 00:25:00-07:00,2017-10-13 00:30:00-07:00
154753784,292.071233333333,29.5507,2018-05-18T20:10:56Z,2017-10-13T07:30:00Z,2017-10-13T07:35:00Z,2018-05-18 13:10:56-07:00,2017-10-13 00:30:00-07:00,2017-10-13 00:35:00-07:00
154753785,292.08416666666596,29.6399999999999,2018-05-18T20:10:56Z,2017-10-13T07:35:00Z,2017-10-13T07:40:00Z,2018-05-18 13:10:56-07:00,2017-10-13 00:35:00-07:00,2017-10-13 00:40:00-07:00
154753786,292.2686,28.829533333333398,2018-05-18T20:10:56Z,2017-10-13T07:40:00Z,2017-10-13T07:45:00Z,2018-05-18 13:10:56-07:00,2017-10-13 00:40:00-07:00,2017-10-13 00:45:00-07:00
154753787,292.476162790698,28.360930232558104,2018-05-18T20:10:58Z,2017-10-13T07:45:00Z,2017-10-13T07:46:25Z,2018-05-18 13:10:58-07:00,2017-10-13 00:45:00-07:00,2017-10-13 00:46:25-07:00
154753614,285.705416666666,43.7873958333333,2018-05-18T20:06:32Z,2017-10-15T12:28:24Z,2017-10-15T12:30:00Z,2018-05-18 13:06:32-07:00,2017-10-15 05:28:24-07:00,2017-10-15 05:30:00-07:00
154753615,285.49166666666696,45.268633333333206,2018-05-18T20:06:32Z,2017-10-15T12:30:00Z,2017-10-15T12:35:00Z,2018-05-18 13:06:32-07:00,2017-10-15 05:30:00-07:00,2017-10-15 05:35:00-07:00
154753616,285.2797,45.0717666666668,2018-05-18T20:06:32Z,2017-10-15T12:35:00Z,2017-10-15T12:40:00Z,2018-05-18 13:06:32-07:00,2017-10-15 05:35:00-07:00,2017-10-15 05:40:00-07:00
154753617,285.530066666666,42.6596666666666,2018-05-18T20:06:32Z,2017-10-15T12:40:00Z,2017-10-15T12:45:00Z,2018-05-18 13:06:32-07:00,2017-10-15 05:40:00-07:00,2017-10-15 05:45:00-07:00
154753618,285.728466666667,44.7127,2018-05-18T20:06:32Z,2017-10-15T12:45:00Z,2017-10-15T12:50:00Z,2018-05-18 13:06:32-07:00,2017-10-15 05:45:00-07:00,2017-10-15 05:50:00-07:00
154753619,285.601699999999,43.109266666666606,2018-05-18T20:06:32Z,2017-10-15T12:50:00Z,2017-10-15T12:55:00Z,2018-05-18 13:06:32-07:00,2017-10-15 05:50:00-07:00,2017-10-15 05:55:00-07:00
154753620,285.4201,44.909099999999896,2018-05-18T20:06:32Z,2017-10-15T12:55:00Z,2017-10-15T13:00:00Z,2018-05-18 13:06:32-07:00,2017-10-15 05:55:00-07:00,2017-10-15 06:00:00-07:00
154753621,285.39523333333403,47.0570666666666,2018-05-18T20:06:32Z,2017-10-15T13:00:00Z,2017-10-15T13:05:00Z,2018-05-18 13:06:32-07:00,2017-10-15 06:00:00-07:00,2017-10-15 06:05:00-07:00
154753622,285.537128378378,46.6756081081081,2018-05-18T20:06:32Z,2017-10-15T13:05:00Z,2017-10-15T13:10:00Z,2018-05-18 13:06:32-07:00,2017-10-15 06:05:00-07:00,2017-10-15 06:10:00-07:00
154753623,285.4584,47.3138333333333,2018-05-18T20:06:32Z,2017-10-15T13:10:00Z,2017-10-15T13:15:00Z,2018-05-18 13:06:32-07:00,2017-10-15 06:10:00-07:00,2017-10-15 06:15:00-07:00
154753624,285.5155,47.2858666666666,2018-05-18T20:06:32Z,2017-10-15T13:15:00Z,2017-10-15T13:20:00Z,2018-05-18 13:06:32-07:00,2017-10-15 06:15:00-07:00,2017-10-15 06:20:00-07:00
154753625,285.64336666666696,48.406233333333304,2018-05-18T20:06:32Z,2017-10-15T13:20:00Z,2017-10-15T13:25:00Z,2018-05-18 13:06:32-07:00,2017-10-15 06:20:00-07:00,2017-10-15 06:25:00-07:00
154753626,285.780866666665,46.9526666666666,2018-05-18T20:06:32Z,2017-10-15T13:25:00Z,2017-10-15T13:30:00Z,2018-05-18 13:06:32-07:00,2017-10-15 06:25:00-07:00,2017-10-15 06:30:00-07:00
154753628,288.43253008825803,38.9374297940624,2018-05-18T20:06:36Z,2017-10-15T13:30:00Z,2017-10-15T13:35:00Z,2018-05-18 13:06:36-07:00,2017-10-15 06:30:00-07:00,2017-10-15 06:35:00-07:00
154753629,296.585051546392,15.8105154639175,2018-05-18T20:06:36Z,2017-10-16T03:55:00Z,2017-10-16T04:00:00Z,2018-05-18 13:06:36-07:00,2017-10-15 20:55:00-07:00,2017-10-15 21:00:00-07:00
154753630,296.433966666668,16.277433333333303,2018-05-18T20:06:36Z,2017-10-16T04:00:00Z,2017-10-16T04:05:00Z,2018-05-18 13:06:36-07:00,2017-10-15 21:00:00-07:00,2017-10-15 21:05:00-07:00
154753631,296.292133333333,15.623766666666699,2018-05-18T20:06:36Z,2017-10-16T04:05:00Z,2017-10-16T04:10:00Z,2018-05-18 13:06:36-07:00,2017-10-15 21:05:00-07:00,2017-10-15 21:10:00-07:00
154753632,296.353599999999,15.431966666666698,2018-05-18T20:06:36Z,2017-10-16T04:10:00Z,2017-10-16T04:15:00Z,2018-05-18 13:06:36-07:00,2017-10-15 21:10:00-07:00,2017-10-15 21:15:00-07:00
154753633,296.339866666666,15.2857666666666,2018-05-18T20:06:36Z,2017-10-16T04:15:00Z,2017-10-16T04:20:00Z,2018-05-18 13:06:36-07:00,2017-10-15 21:15:00-07:00,2017-10-15 21:20:00-07:00
154753634,296.326666666666,15.836533333333302,2018-05-18T20:06:36Z,2017-10-16T04:20:00Z,2017-10-16T04:25:00Z,2018-05-18 13:06:36-07:00,2017-10-15 21:20:00-07:00,2017-10-15 21:25:00-07:00
154753635,296.316099999999,16.3067666666666,2018-05-18T20:06:36Z,2017-10-16T04:25:00Z,2017-10-16T04:30:00Z,2018-05-18 13:06:36-07:00,2017-10-15 21:25:00-07:00,2017-10-15 21:30:00-07:00
154753636,296.186733333333,17.352233333333302,2018-05-18T20:06:36Z,2017-10-16T04:30:00Z,2017-10-16T04:35:00Z,2018-05-18 13:06:36-07:00,2017-10-15 21:30:00-07:00,2017-10-15 21:35:00-07:00
154753637,296.1758,17.8739333333333,2018-05-18T20:06:36Z,2017-10-16T04:35:00Z,2017-10-16T04:40:00Z,2018-05-18 13:06:36-07:00,2017-10-15 21:35:00-07:00,2017-10-15 21:40:00-07:00
154753638,296.06446666666596,18.3312333333333,2018-05-18T20:06:36Z,2017-10-16T04:40:00Z,2017-10-16T04:45:00Z,2018-05-18 13:06:36-07:00,2017-10-15 21:40:00-07:00,2017-10-15 21:45:00-07:00
154753639,295.80686666666696,18.9095666666667,2018-05-18T20:06:36Z,2017-10-16T04:45:00Z,2017-10-16T04:50:00Z,2018-05-18 13:06:36-07:00,2017-10-15 21:45:00-07:00,2017-10-15 21:50:00-07:00
154753640,295.6378,18.8820333333333,2018-05-18T20:06:36Z,2017-10-16T04:50:00Z,2017-10-16T04:55:00Z,2018-05-18 13:06:36-07:00,2017-10-15 21:50:00-07:00,2017-10-15 21:55:00-07:00
154753641,295.701756756757,18.3597297297297,2018-05-18T20:06:36Z,2017-10-16T04:55:00Z,2017-10-16T05:00:00Z,2018-05-18 13:06:36-07:00,2017-10-15 21:55:00-07:00,2017-10-15 22:00:00-07:00
154753642,295.569,18.8029,2018-05-18T20:06:40Z,2017-10-16T05:00:00Z,2017-10-16T05:05:00Z,2018-05-18 13:06:40-07:00,2017-10-15 22:00:00-07:00,2017-10-15 22:05:00-07:00
154753643,295.0575,20.156733333333303,2018-05-18T20:06:40Z,2017-10-16T05:05:00Z,2017-10-16T05:10:00Z,2018-05-18 13:06:40-07:00,2017-10-15 22:05:00-07:00,2017-10-15 22:10:00-07:00
154753644,294.59133333333403,21.945233333333302,2018-05-18T20:06:40Z,2017-10-16T05:10:00Z,2017-10-16T05:15:00Z,2018-05-18 13:06:40-07:00,2017-10-15 22:10:00-07:00,2017-10-15 22:15:00-07:00
154753645,294.15330000000097,23.868000000000002,2018-05-18T20:06:40Z,2017-10-16T05:15:00Z,2017-10-16T05:20:00Z,2018-05-18 13:06:40-07:00,2017-10-15 22:15:00-07:00,2017-10-15 22:20:00-07:00
154753646,294.06206666666696,22.6539,2018-05-18T20:06:40Z,2017-10-16T05:20:00Z,2017-10-16T05:25:00Z,2018-05-18 13:06:40-07:00,2017-10-15 22:20:00-07:00,2017-10-15 22:25:00-07:00
154753647,293.97733333333304,23.046933333333303,2018-05-18T20:06:40Z,2017-10-16T05:25:00Z,2017-10-16T05:30:00Z,2018-05-18 13:06:40-07:00,2017-10-15 22:25:00-07:00,2017-10-15 22:30:00-07:00
154753648,294.300733333333,22.1254666666667,2018-05-18T20:06:40Z,2017-10-16T05:30:00Z,2017-10-16T05:35:00Z,2018-05-18 13:06:40-07:00,2017-10-15 22:30:00-07:00,2017-10-15 22:35:00-07:00
154753649,294.561866666665,22.1717333333333,2018-05-18T20:06:40Z,2017-10-16T05:35:00Z,2017-10-16T05:40:00Z,2018-05-18 13:06:40-07:00,2017-10-15 22:35:00-07:00,2017-10-15 22:40:00-07:00
154753650,294.616199999999,21.274566666666697,2018-05-18T20:06:40Z,2017-10-16T05:40:00Z,2017-10-16T05:45:00Z,2018-05-18 13:06:40-07:00,2017-10-15 22:40:00-07:00,2017-10-15 22:45:00-07:00
154753651,294.805933333334,20.3786333333334,2018-05-18T20:06:40Z,2017-10-16T05:45:00Z,2017-10-16T05:50:00Z,2018-05-18 13:06:40-07:00,2017-10-15 22:45:00-07:00,2017-10-15 22:50:00-07:00
154753652,294.587933333333,20.2499,2018-05-18T20:06:40Z,2017-10-16T05:50:00Z,2017-10-16T05:55:00Z,2018-05-18 13:06:40-07:00,2017-10-15 22:50:00-07:00,2017-10-15 22:55:00-07:00
154753653,294.438933333333,20.3463,2018-05-18T20:06:40Z,2017-10-16T05:55:00Z,2017-10-16T06:00:00Z,2018-05-18 13:06:40-07:00,2017-10-15 22:55:00-07:00,2017-10-15 23:00:00-07:00
154753655,297.84211976202704,21.879083160889696,2018-05-18T20:06:46Z,2017-10-16T06:00:00Z,2017-10-16T06:05:00Z,2018-05-18 13:06:46-07:00,2017-10-15 23:00:00-07:00,2017-10-15 23:05:00-07:00
154753656,293.908648648648,21.0255067567568,2018-05-18T20:06:46Z,2017-10-16T06:05:00Z,2017-10-16T06:10:00Z,2018-05-18 13:06:46-07:00,2017-10-15 23:05:00-07:00,2017-10-15 23:10:00-07:00
154753657,294.053266666666,20.2384666666666,2018-05-18T20:06:46Z,2017-10-16T06:10:00Z,2017-10-16T06:15:00Z,2018-05-18 13:06:46-07:00,2017-10-15 23:10:00-07:00,2017-10-15 23:15:00-07:00
154753658,293.7711,22.5934333333333,2018-05-18T20:06:46Z,2017-10-16T06:15:00Z,2017-10-16T06:20:00Z,2018-05-18 13:06:46-07:00,2017-10-15 23:15:00-07:00,2017-10-15 23:20:00-07:00
154753659,292.272133333333,29.1791666666667,2018-05-18T20:06:46Z,2017-10-16T06:20:00Z,2017-10-16T06:25:00Z,2018-05-18 13:06:46-07:00,2017-10-15 23:20:00-07:00,2017-10-15 23:25:00-07:00
154753660,291.918466666667,24.5624,2018-05-18T20:06:46Z,2017-10-16T06:25:00Z,2017-10-16T06:30:00Z,2018-05-18 13:06:46-07:00,2017-10-15 23:25:00-07:00,2017-10-15 23:30:00-07:00
154753661,292.210466666667,23.103866666666605,2018-05-18T20:06:46Z,2017-10-16T06:30:00Z,2017-10-16T06:35:00Z,2018-05-18 13:06:46-07:00,2017-10-15 23:30:00-07:00,2017-10-15 23:35:00-07:00
154753662,292.992166666666,20.897933333333302,2018-05-18T20:06:46Z,2017-10-16T06:35:00Z,2017-10-16T06:40:00Z,2018-05-18 13:06:46-07:00,2017-10-15 23:35:00-07:00,2017-10-15 23:40:00-07:00
154753663,293.4175,20.1626333333333,2018-05-18T20:06:46Z,2017-10-16T06:40:00Z,2017-10-16T06:45:00Z,2018-05-18 13:06:46-07:00,2017-10-15 23:40:00-07:00,2017-10-15 23:45:00-07:00
154753664,293.5003,20.4365333333333,2018-05-18T20:06:46Z,2017-10-16T06:45:00Z,2017-10-16T06:50:00Z,2018-05-18 13:06:46-07:00,2017-10-15 23:45:00-07:00,2017-10-15 23:50:00-07:00
154753665,293.489366666666,21.226866666666698,2018-05-18T20:06:46Z,2017-10-16T06:50:00Z,2017-10-16T06:55:00Z,2018-05-18 13:06:46-07:00,2017-10-15 23:50:00-07:00,2017-10-15 23:55:00-07:00
154753666,293.536866666667,20.5579333333334,2018-05-18T20:06:46Z,2017-10-16T06:55:00Z,2017-10-16T07:00:00Z,2018-05-18 13:06:46-07:00,2017-10-15 23:55:00-07:00,2017-10-16 00:00:00-07:00
154753688,297.755016660247,19.508938030575,2018-05-18T20:08:34Z,2017-10-16T07:00:00Z,2017-10-15T18:40:21Z,2018-05-18 13:08:34-07:00,2017-10-16 00:00:00-07:00,2017-10-15 11:40:21-07:00
154753530,289.1025,28.433125,2018-05-18T20:03:38Z,2017-10-16T12:14:28Z,2017-10-16T12:15:00Z,2018-05-18 13:03:38-07:00,2017-10-16 05:14:28-07:00,2017-10-16 05:15:00-07:00
154753531,289.082499999999,29.1168,2018-05-18T20:03:38Z,2017-10-16T12:15:00Z,2017-10-16T12:20:00Z,2018-05-18 13:03:38-07:00,2017-10-16 05:15:00-07:00,2017-10-16 05:20:00-07:00
154753532,289.239366666666,28.8749333333334,2018-05-18T20:03:38Z,2017-10-16T12:20:00Z,2017-10-16T12:25:00Z,2018-05-18 13:03:38-07:00,2017-10-16 05:20:00-07:00,2017-10-16 05:25:00-07:00
154753533,289.312899999999,28.650866666666698,2018-05-18T20:03:38Z,2017-10-16T12:25:00Z,2017-10-16T12:30:00Z,2018-05-18 13:03:38-07:00,2017-10-16 05:25:00-07:00,2017-10-16 05:30:00-07:00
154753534,289.333366666666,28.3664333333333,2018-05-18T20:03:38Z,2017-10-16T12:30:00Z,2017-10-16T12:35:00Z,2018-05-18 13:03:38-07:00,2017-10-16 05:30:00-07:00,2017-10-16 05:35:00-07:00
154753535,289.211066666666,28.9885,2018-05-18T20:03:38Z,2017-10-16T12:35:00Z,2017-10-16T12:40:00Z,2018-05-18 13:03:38-07:00,2017-10-16 05:35:00-07:00,2017-10-16 05:40:00-07:00
154753536,289.41127090301103,28.381939799331104,2018-05-18T20:03:38Z,2017-10-16T12:40:00Z,2017-10-16T12:45:00Z,2018-05-18 13:03:38-07:00,2017-10-16 05:40:00-07:00,2017-10-16 05:45:00-07:00
154753537,289.342693602693,29.4454882154883,2018-05-18T20:03:38Z,2017-10-16T12:45:00Z,2017-10-16T12:50:00Z,2018-05-18 13:03:38-07:00,2017-10-16 05:45:00-07:00,2017-10-16 05:50:00-07:00
